transaction_time,transaction_amount,device_type,channel,card_present,customer_age,merchant_category,is_fraud
2,3698.77,2,1,0,35,0,0
0,4721.23,0,1,0,57,4,0
5,563.33,2,0,0,32,3,0
18,1358.52,1,1,0,61,0,0
3,987.89,1,1,0,50,1,0
11,3766.87,2,0,1,20,2,0
1,69.02,1,1,1,35,2,0
16,2896.66,3,0,0,39,2,0
5,6077.22,0,0,0,60,5,0
11,134.1,0,1,1,31,3,0
14,1030.41,0,0,0,51,3,0
16,699.39,1,0,1,31,0,0
0,18791.51,2,1,0,68,2,1
13,12726.66,2,1,1,24,5,0
22,398.27,0,0,1,51,1,0
1,649.88,0,1,1,38,3,0
3,69.69,1,0,1,41,0,0
19,2505.72,0,1,1,53,4,0
1,3473.59,3,1,1,34,1,0
21,3188.36,0,0,0,58,5,0
13,903.29,2,0,0,37,5,0
17,681.83,2,1,1,52,5,0
7,172.06,1,0,1,63,5,0
19,3004.41,1,1,1,41,1,0
0,845.1,3,0,1,66,5,0
15,278.71,3,0,1,24,0,0
6,1313.25,1,0,0,54,2,0
5,482.16,1,0,1,69,2,0
21,2117.14,0,0,1,26,0,0
18,484.45,0,0,0,52,0,0
9,13418.32,1,0,1,23,1,0
22,1226.46,0,0,0,69,0,0
5,1932.46,1,0,0,20,0,0
9,2723.76,0,1,0,35,5,0
18,5704.01,0,1,1,18,3,0
2,8867.51,3,0,0,34,5,0
19,1371.68,1,0,1,50,1,0
2,1652.53,1,1,1,35,0,0
19,490.95,2,1,1,45,4,0
5,630.86,2,0,0,43,2,0
16,3842.75,3,1,0,27,5,0
17,1714.26,0,0,1,62,2,0
9,5540.58,3,0,0,37,2,0
5,2259.62,2,1,0,42,4,0
12,996.79,1,0,1,20,2,0
5,3411.83,0,0,1,59,5,0
11,1920.32,1,1,0,42,0,0
13,6627.91,3,1,0,62,2,0
16,1394.9,3,1,1,51,0,0
21,881.83,2,1,1,24,4,0
7,1736.45,2,1,0,31,5,0
4,5672.49,3,1,0,26,5,1
3,5218.76,2,0,1,43,2,0
5,6718.07,0,0,0,65,4,0
10,5684.22,1,0,0,33,0,0
4,1202.05,3,1,1,57,3,0
21,2691.18,3,1,0,37,2,0
13,4749.88,1,0,0,54,3,0
9,5481.13,1,0,1,67,2,0
10,1541.27,0,1,0,41,0,0
2,2162.12,1,1,0,54,1,0
22,1030.3,3,1,1,57,2,0
7,3590.33,2,0,0,34,3,0
20,3342.95,2,1,0,43,4,0
4,2677.65,2,1,1,65,1,0
19,2961.06,1,1,0,56,1,0
20,6867.62,2,0,0,45,1,0
9,5145.26,3,0,0,27,0,0
7,399.97,1,0,0,53,3,0
20,3087.88,3,1,1,23,4,0
8,528.75,2,1,0,27,5,0
14,481.9,2,1,0,23,2,0
0,1789.31,1,1,0,24,2,0
22,1993.95,0,0,1,25,2,0
4,329.8,0,1,1,60,3,0
14,2151.16,1,0,0,65,2,0
3,582.56,2,0,0,57,5,0
18,2399.82,2,1,1,61,1,0
9,5353.27,0,1,1,40,3,0
22,269.61,0,1,1,26,0,0
1,1528.74,2,0,0,44,2,0
4,798.57,0,1,0,51,3,0
17,2564.54,1,0,1,62,4,0
22,6719.37,1,0,1,53,2,0
5,659.22,3,0,0,45,3,0
9,3383.86,3,1,0,20,2,0
14,293.15,2,0,0,30,4,0
22,2367.63,3,1,0,65,0,0
8,3381.73,0,0,1,57,1,0
12,3334.13,2,1,1,39,2,0
17,4021.04,0,1,1,31,2,0
6,1620.63,1,1,0,56,0,0
1,4281.68,0,0,0,36,2,0
15,1921.06,0,1,1,37,4,0
1,1169.89,3,0,1,39,5,0
3,1165.63,0,1,1,60,1,0
1,579.56,1,1,0,30,1,0
16,3825.08,1,0,0,49,5,0
5,514.6,3,0,1,48,4,0
9,3033.56,0,1,1,29,4,0
13,3284.11,2,1,1,37,1,0
14,1013.29,2,0,0,43,4,0
20,2011.98,1,1,1,29,1,0
11,3334.39,0,1,0,37,3,0
18,0.53,2,1,1,28,0,0
10,963.67,0,1,0,65,4,0
0,1432.36,1,1,1,30,4,0
7,8014.56,1,0,0,54,4,0
21,1872.19,2,0,0,25,4,0
5,2121.64,2,1,1,32,0,0
11,3273.03,2,0,0,49,1,0
19,1801.64,0,0,1,62,1,0
15,1698.93,3,1,0,60,1,0
17,10992.98,3,0,1,42,1,0
11,5019.07,1,1,0,21,0,0
19,3629.59,3,1,0,66,4,0
1,1964.88,3,0,0,47,2,0
6,1275.37,0,1,0,39,3,0
8,2688.74,3,0,1,67,0,0
17,1772.92,2,0,1,58,3,0
8,1885.39,2,0,1,48,3,0
7,751.56,3,1,0,54,0,0
0,4700.2,2,0,1,31,4,0
4,4697.36,0,1,1,56,4,0
15,1073.98,2,0,0,27,3,0
13,1023.76,3,1,1,52,0,0
12,977.4,1,0,1,51,2,0
10,532.53,2,1,1,40,3,0
19,5860.47,3,1,0,41,4,0
22,926.03,0,0,0,46,5,0
12,3598.51,0,1,1,27,4,0
14,314.95,2,1,0,28,4,0
23,3988.4,0,1,0,54,1,0
15,478.06,2,0,1,49,1,0
12,518.81,0,1,0,27,2,0
7,5343.02,2,1,0,19,5,0
17,1031.36,0,1,1,41,1,0
18,567.63,0,1,1,53,4,0
14,2309.39,1,0,1,20,2,0
9,233.43,3,0,0,19,1,0
22,3718.0,1,0,0,34,0,0
3,5523.07,2,0,0,51,0,0
5,856.66,1,0,0,51,2,0
7,3591.97,3,0,1,42,5,0
23,165.88,3,0,1,57,0,0
6,1950.4,2,1,1,29,4,0
11,9106.42,1,0,0,47,2,0
17,2316.97,0,0,0,40,1,0
17,1586.88,3,0,0,35,4,0
18,17.64,2,0,1,61,4,0
3,886.84,1,0,1,28,0,0
0,1678.39,1,1,0,64,0,1
4,1421.68,1,0,1,26,3,0
6,1733.88,0,1,0,22,1,0
10,71.8,3,1,1,24,3,0
20,2273.01,1,1,0,61,4,0
22,868.44,2,0,1,48,2,0
20,1535.48,0,1,0,26,4,0
10,6525.65,2,0,1,26,5,0
9,5282.65,3,1,0,65,5,0
23,1522.33,3,0,0,55,2,0
6,166.72,1,0,1,34,0,0
15,6591.95,0,1,0,48,0,0
0,1527.44,3,1,0,42,5,0
0,1959.17,2,0,1,45,1,0
11,268.77,2,1,0,20,3,0
15,3538.24,3,0,1,23,0,0
4,3735.64,1,1,1,20,1,0
13,1576.13,0,0,0,21,0,0
17,6591.48,0,0,0,25,0,0
8,149.57,1,0,1,29,5,0
1,1102.52,1,1,0,44,5,0
11,695.24,0,1,1,23,3,0
9,3591.06,2,1,1,23,0,0
1,686.99,1,1,1,57,3,0
14,3639.3,3,1,0,33,2,0
3,4777.12,0,1,0,55,4,0
18,4586.86,1,1,1,29,0,0
21,85.36,0,0,0,29,1,0
3,7999.88,1,0,0,48,2,0
8,3761.97,2,1,0,32,1,0
12,5026.53,2,0,1,59,4,0
9,3113.22,1,1,1,61,2,0
13,2259.48,3,0,1,43,3,0
2,3104.19,0,0,0,39,3,0
2,1339.49,1,0,0,31,2,0
19,1836.45,3,0,1,21,0,0
15,3738.87,0,0,0,64,0,1
8,3304.65,0,1,0,34,1,0
13,2700.76,1,1,0,69,5,0
21,151.4,3,1,0,49,3,0
15,1018.16,2,0,0,65,2,0
8,2774.99,3,0,0,57,5,0
23,1868.74,0,0,1,34,2,0
22,1237.84,2,0,0,21,1,0
4,3787.19,3,1,0,28,3,0
12,1468.32,1,0,1,67,4,0
14,7171.46,1,1,1,19,2,0
3,2275.9,1,0,0,66,2,0
13,1982.09,2,1,1,65,1,0
19,1233.83,1,1,0,51,5,0
23,432.41,1,1,0,55,4,0
19,28.96,1,1,1,48,1,0
6,3389.29,0,1,1,68,3,0
3,202.83,2,0,1,25,3,0
16,1179.3,3,1,0,39,0,0
8,6253.61,1,1,0,69,5,0
3,1950.75,2,1,0,18,2,0
2,6446.17,2,0,0,24,2,0
18,190.48,0,1,1,45,0,0
8,5561.94,1,1,0,52,5,0
7,8042.1,1,0,0,59,4,0
6,7347.13,1,1,1,57,5,0
6,1230.77,0,1,0,35,2,0
3,299.84,0,0,0,20,0,0
18,7397.88,2,0,0,52,3,0
11,513.64,3,0,0,60,3,0
19,2368.99,2,0,1,59,1,0
5,1569.98,2,1,0,23,0,0
11,9499.91,0,1,1,52,3,0
19,1613.26,1,1,1,26,0,0
3,1387.59,2,0,0,37,3,0
1,2651.5,3,1,1,31,0,0
14,2250.74,2,0,1,63,1,0
22,1805.14,2,0,1,20,0,0
5,2095.02,1,0,1,69,3,0
17,310.91,3,0,0,24,0,0
20,8196.17,2,1,1,26,3,0
21,864.48,0,1,0,66,0,0
4,2532.87,1,1,1,20,1,0
3,108.37,0,1,1,37,1,0
10,1051.52,0,0,1,20,3,0
10,3501.01,3,0,1,56,4,0
8,1833.95,1,1,1,28,4,0
2,3929.85,2,1,0,23,4,0
10,506.72,2,0,1,59,3,0
1,13285.88,2,1,0,30,1,1
8,1770.29,2,0,1,67,5,0
23,2321.7,2,1,0,68,1,0
9,893.53,1,0,0,29,5,0
10,1242.67,0,1,1,58,4,0
2,3189.05,3,0,0,38,2,0
16,1254.41,0,1,1,40,0,0
10,3803.38,0,0,1,62,2,0
16,1010.02,0,1,1,25,2,0
18,4350.37,1,1,1,64,1,0
3,3371.45,2,0,0,36,3,0
1,715.15,0,0,0,31,0,0
23,153.99,0,0,1,42,4,0
13,7986.88,0,0,1,20,1,0
14,804.38,3,1,1,54,3,0
2,2582.47,2,1,0,26,2,0
19,1060.84,2,0,0,52,0,0
21,3220.58,0,0,0,24,2,0
12,3624.46,0,1,1,35,3,0
21,231.64,2,1,1,63,5,0
12,153.94,1,0,1,57,0,0
17,14046.16,3,1,1,27,5,0
21,4383.63,3,0,1,68,4,0
19,909.75,1,0,0,32,2,0
20,2028.16,2,1,0,30,0,0
6,9508.95,3,1,1,64,4,0
22,2354.88,0,0,0,34,1,0
15,1630.52,0,0,1,29,5,0
15,114.91,2,0,0,32,0,0
21,2636.85,0,1,1,60,3,0
5,6402.44,0,0,0,30,4,0
5,2347.99,2,1,0,28,3,0
3,4566.76,0,0,0,23,2,0
2,6514.08,3,1,0,22,5,1
0,1569.29,2,1,0,23,4,0
2,1590.96,3,0,1,46,3,0
18,7629.72,0,1,0,50,1,0
8,1249.35,0,1,0,44,5,0
13,3249.76,3,1,1,23,1,0
18,2901.94,1,1,0,47,1,0
23,1991.77,1,1,0,68,1,0
23,3081.5,1,1,0,62,2,0
18,3643.49,2,0,0,44,3,0
12,7763.25,3,1,1,26,5,0
21,4839.79,1,1,0,56,1,0
15,1329.65,3,0,1,67,3,0
7,1697.65,3,0,0,20,2,0
23,7019.49,3,1,0,41,4,1
15,947.93,0,1,1,31,4,0
8,1178.45,1,1,0,58,2,0
8,3505.06,1,1,0,43,0,0
23,352.23,0,0,1,52,2,0
22,4642.19,0,0,1,43,2,0
2,8890.87,0,1,1,21,5,0
6,3091.39,0,1,1,38,3,0
19,224.94,3,1,0,29,4,0
17,817.49,3,0,0,64,2,0
23,307.79,1,1,1,59,3,0
1,1109.27,3,1,1,60,2,0
0,8417.82,3,1,1,53,1,0
11,1335.14,0,1,1,59,5,0
15,611.36,1,1,1,44,3,0
11,3250.3,1,0,0,21,3,0
20,6897.21,1,1,1,63,1,0
9,105.31,0,1,0,57,4,0
8,3311.65,0,1,0,18,5,0
20,1023.63,0,1,0,36,2,0
17,1405.55,2,0,1,26,1,0
3,812.46,3,0,1,64,5,0
7,7096.3,2,1,0,51,1,0
22,6515.25,3,0,0,56,2,0
20,2785.1,2,0,1,61,3,0
3,48.63,0,0,1,34,5,0
15,8788.53,3,0,1,51,1,0
20,1890.02,3,1,1,25,2,0
22,2013.81,2,0,1,53,2,0
20,4447.77,2,1,1,51,5,0
7,2853.48,0,0,1,63,1,0
6,388.29,2,0,1,47,3,0
22,334.0,3,1,0,58,4,0
23,871.6,0,0,0,37,0,0
12,219.58,0,1,1,31,1,0
7,5368.91,3,1,0,25,1,0
21,120.77,3,1,0,36,4,0
6,8755.15,1,1,1,69,1,0
23,353.37,1,1,1,36,4,0
4,5848.08,3,0,0,46,1,0
17,812.45,2,1,1,64,5,0
22,3242.92,3,0,0,66,4,0
18,1256.19,1,0,0,40,2,0
9,208.95,3,1,1,37,0,0
10,3932.74,1,1,1,53,0,0
7,4948.72,2,0,1,48,0,0
5,1064.63,3,0,0,35,3,0
10,4605.47,0,1,1,23,4,0
15,1834.65,1,0,1,19,3,0
3,3922.48,2,1,1,28,1,0
1,3109.4,2,1,1,30,5,0
12,7972.3,3,0,0,37,2,0
6,1192.47,2,0,0,45,5,0
16,349.75,1,1,0,66,1,0
22,4657.45,3,0,1,59,5,0
12,5026.64,3,0,1,49,0,0
9,79.37,0,1,0,63,2,0
12,404.47,2,1,1,58,1,0
9,5355.0,3,1,0,53,5,0
6,2753.42,1,0,1,39,2,0
9,1808.97,1,0,1,40,2,0
15,5258.27,3,1,0,64,4,0
2,847.11,3,1,1,28,4,0
3,1178.59,2,0,0,21,1,0
3,4455.28,0,0,0,29,3,0
3,2682.36,1,1,0,20,5,0
15,701.17,2,1,0,54,5,0
8,6732.43,0,0,0,49,0,0
5,15525.37,1,0,0,55,4,0
9,468.39,1,1,1,60,0,0
3,1055.14,0,0,0,51,1,0
22,4152.44,3,0,0,46,1,0
11,395.32,3,0,1,48,4,0
9,1874.05,3,1,1,57,1,0
11,739.35,0,0,0,55,5,0
18,3275.39,3,1,0,18,5,0
18,1337.88,3,1,0,42,4,0
21,5654.85,3,1,0,60,0,0
23,1838.96,2,0,1,56,5,0
0,2306.94,3,0,1,25,2,0
3,6594.57,0,1,0,37,4,1
12,4390.51,1,1,0,21,3,0
7,4963.99,3,1,0,66,0,0
21,37.72,3,1,1,34,2,0
13,3213.29,3,0,0,28,0,0
15,1881.79,3,0,1,33,4,0
1,6454.59,0,0,1,25,1,0
7,117.05,0,1,1,24,3,0
12,5587.97,1,1,1,52,2,0
0,436.81,1,0,1,26,4,0
11,2688.34,3,1,1,58,5,0
16,3889.7,1,0,0,44,0,0
6,660.25,2,0,0,18,2,0
15,547.06,1,1,0,61,2,0
13,3439.83,2,0,1,57,4,0
9,548.96,0,0,1,48,3,0
2,2158.69,1,1,0,21,4,0
11,913.55,1,1,0,31,4,0
7,96.53,3,0,1,42,4,0
15,208.4,3,1,0,59,4,0
23,422.65,3,1,0,55,4,1
0,2364.07,0,1,0,53,3,0
16,712.6,1,0,0,57,1,1
5,5681.24,1,0,0,28,1,0
0,82.76,1,1,1,49,3,0
23,3231.9,3,0,0,28,0,0
14,281.32,2,0,0,44,4,0
12,6631.84,3,1,0,34,0,0
5,126.11,1,1,1,42,0,0
20,463.05,0,0,0,18,3,0
12,975.86,1,0,1,59,2,0
21,318.09,2,0,1,69,0,0
3,7275.0,3,1,1,28,0,0
0,425.99,1,0,1,34,5,0
22,259.93,0,1,1,43,2,0
9,185.1,1,1,1,33,2,0
3,4919.8,0,1,0,62,5,0
12,3148.4,1,0,0,53,0,0
3,4242.91,0,1,0,66,4,0
15,3661.76,1,0,1,67,5,0
8,10319.05,3,0,0,50,0,0
3,4389.2,1,1,1,48,1,0
19,1446.49,2,1,1,59,1,0
7,1026.56,2,1,1,21,3,0
3,1035.9,0,0,0,68,3,0
8,1125.01,2,0,1,64,5,0
10,618.77,2,1,0,45,2,0
23,1498.37,3,0,0,35,2,0
4,349.84,3,1,1,59,2,0
8,1057.79,3,0,0,63,0,0
7,577.67,3,1,0,57,4,0
3,7563.23,1,0,1,19,0,0
19,1855.5,3,1,1,54,1,0
0,5188.1,3,1,0,54,5,1
19,2663.5,0,0,0,20,3,0
12,2737.91,3,0,1,52,0,0
23,9.63,1,1,0,57,1,0
4,38.52,1,0,0,49,1,0
21,980.35,2,1,0,22,1,0
19,182.69,0,1,0,40,5,0
20,973.89,0,0,1,21,3,0
9,2887.15,2,1,0,52,3,0
15,3704.86,3,0,1,27,5,0
7,2842.47,3,1,0,54,4,0
11,2425.06,0,1,1,27,0,0
2,254.31,1,0,1,32,0,0
3,411.9,2,0,0,19,0,0
16,125.7,1,0,1,24,3,1
20,5020.83,2,1,0,38,5,0
19,1172.78,1,0,1,58,2,0
21,1544.16,3,1,0,31,3,0
21,2935.85,0,0,0,49,1,0
12,10412.35,2,0,0,65,0,0
5,2864.3,3,1,1,64,5,0
2,374.41,1,0,1,68,3,0
13,6986.28,2,0,0,42,0,0
6,782.69,3,1,0,24,2,0
2,4691.05,3,0,1,41,2,0
5,4130.43,3,0,1,34,3,0
12,1608.8,3,0,0,48,5,0
13,2215.65,0,0,1,34,0,0
14,778.71,2,1,1,23,0,0
15,3637.95,3,0,1,51,5,0
0,11628.03,2,1,1,56,5,0
14,1671.52,2,0,1,30,4,0
23,18521.29,2,0,1,51,1,0
6,872.65,0,0,1,19,1,0
8,385.57,1,0,1,34,0,0
14,19485.35,1,1,1,56,5,0
13,1415.18,0,0,1,58,4,0
18,5884.65,0,0,1,22,0,0
23,89.86,0,1,1,29,5,0
17,2967.36,0,1,0,69,0,0
8,9.96,1,0,1,60,5,0
0,2106.59,3,1,1,57,0,0
11,4001.78,3,1,0,40,1,0
9,2913.44,0,0,1,33,1,0
6,2963.64,3,0,1,67,3,0
13,1186.27,3,1,1,23,2,0
0,3013.19,2,0,0,37,0,0
14,5788.16,0,0,1,65,4,0
21,2059.37,2,0,1,67,2,0
0,2340.72,3,0,0,48,3,0
12,5467.65,1,1,0,31,2,0
19,389.82,1,1,0,46,3,0
22,2757.03,0,0,0,68,0,0
1,1929.81,0,0,0,51,3,0
2,1620.1,2,1,1,47,5,0
3,1570.93,3,0,1,54,3,0
15,3006.01,0,0,1,21,0,0
21,6836.14,2,1,1,41,3,0
11,3149.98,2,1,0,59,3,0
3,921.08,3,1,0,19,4,0
21,444.82,2,0,1,63,3,0
11,11483.72,3,0,1,28,1,0
6,1087.88,3,0,1,55,4,0
19,1883.12,3,0,0,44,1,0
21,52.49,3,1,1,25,0,0
2,5000.7,0,0,1,40,3,0
4,4726.6,1,0,0,33,4,0
11,3559.25,3,1,0,60,3,0
11,1320.47,3,0,0,50,1,0
19,1403.44,1,1,1,57,5,0
22,2055.59,3,0,1,59,5,0
21,1542.5,2,1,0,60,3,0
6,553.36,0,0,0,64,1,0
21,788.1,3,1,0,69,2,0
11,1205.13,2,0,0,46,1,0
1,60.27,1,0,1,53,0,0
13,1252.24,1,1,1,25,1,0
22,5162.52,1,1,1,69,5,0
15,1900.39,1,0,1,64,2,0
23,616.0,2,0,1,38,4,0
6,3560.11,3,0,1,42,3,0
3,65.64,3,1,1,33,4,0
19,503.73,3,1,1,31,3,0
4,2617.82,2,0,0,57,1,0
13,3347.89,0,1,1,39,1,0
8,1047.55,1,0,0,61,3,0
4,977.12,1,0,1,18,5,0
1,62.59,3,1,1,42,5,0
4,1006.19,3,0,1,64,5,0
2,9605.44,1,0,0,44,2,0
9,1517.87,2,1,1,24,1,0
7,1191.72,3,0,0,33,0,0
9,2955.2,3,1,0,68,3,0
1,13555.2,1,0,1,60,0,0
13,1727.25,0,1,1,67,1,0
3,299.27,0,0,1,35,2,0
20,3791.54,0,1,1,21,1,0
11,6831.52,2,0,1,35,5,0
19,3421.81,3,0,0,34,5,0
13,2063.12,3,0,1,53,4,0
15,848.86,3,1,0,67,1,0
4,1771.73,2,1,0,22,5,0
15,1645.79,1,0,1,48,0,0
3,9864.49,1,1,1,51,0,0
2,112.94,0,1,0,38,1,0
0,1360.78,0,0,1,22,0,0
3,1117.77,3,1,0,69,3,0
8,12074.81,2,0,0,20,1,0
0,19.48,3,1,0,40,1,0
15,1037.91,1,1,0,47,0,0
22,10930.0,0,1,1,18,2,0
2,520.3,2,1,0,53,4,0
23,4672.01,1,1,1,62,2,0
5,2488.5,0,1,0,62,4,0
12,7091.77,2,0,0,48,0,0
16,6193.12,2,1,0,22,2,0
14,2575.72,2,0,0,40,0,0
20,2424.08,0,0,0,34,2,0
11,491.44,2,0,1,21,2,0
7,186.96,2,0,1,58,0,0
15,3951.4,1,0,0,49,1,0
2,2844.59,1,0,0,34,1,0
3,4759.69,2,1,1,24,0,0
6,55.12,3,1,1,67,0,0
14,8139.95,1,0,0,40,4,0
10,227.51,2,1,0,56,1,0
15,7050.09,2,0,0,32,3,0
21,636.72,3,1,1,18,3,0
13,903.26,0,0,0,35,1,0
22,6162.43,0,1,1,23,4,0
12,1801.37,1,1,1,36,0,0
8,3556.6,0,1,0,67,4,0
17,6907.19,2,0,0,62,2,0
2,1034.22,1,0,0,58,0,0
19,437.73,3,0,1,26,4,0
21,2332.59,2,0,1,67,4,0
4,1474.33,1,0,1,61,4,0
21,4809.73,1,1,1,50,5,0
23,15.19,0,1,1,58,2,0
1,2605.26,2,1,1,37,0,0
21,2176.6,0,0,1,29,4,0
20,5685.8,2,0,0,42,5,0
16,2578.08,1,1,1,57,1,0
15,16333.31,2,1,0,43,0,0
23,80.68,0,0,0,38,2,0
19,2100.96,2,0,0,20,2,0
23,11189.72,3,0,0,45,4,0
12,8734.3,3,0,0,58,5,0
19,739.99,2,0,0,44,0,0
10,5267.22,1,0,0,22,5,0
7,4910.0,3,1,1,25,1,0
20,9849.23,3,1,0,59,3,0
4,2136.2,1,0,1,24,5,0
1,2260.2,2,0,0,37,4,0
3,4631.82,1,1,0,29,4,0
2,20688.56,1,0,0,30,3,0
1,1109.43,0,1,0,24,4,0
2,3449.41,3,0,1,33,3,0
15,3336.46,1,1,1,24,5,0
19,5841.55,2,1,1,63,3,0
8,3145.06,2,0,0,56,2,0
5,1838.58,3,1,0,53,5,0
14,1116.76,2,0,1,69,4,0
4,10438.51,2,0,0,25,0,0
8,1227.23,3,0,1,41,0,0
23,883.7,0,1,0,28,1,0
5,4720.13,0,1,0,64,0,0
2,2065.38,1,1,0,37,0,0
22,607.25,0,1,0,58,2,0
12,1334.48,0,1,0,62,2,0
21,682.46,0,1,1,27,2,0
14,703.47,3,0,0,52,4,0
10,236.46,3,0,1,45,0,0
15,3108.5,1,0,0,65,3,0
14,1392.16,0,1,1,20,5,0
23,184.07,1,0,0,28,4,0
5,3157.97,1,0,1,28,5,0
13,1056.53,1,0,1,57,0,0
10,530.41,0,0,0,27,0,0
19,9680.79,0,1,0,68,2,0
9,233.16,0,0,1,25,2,0
15,1466.53,3,0,0,49,2,0
11,2867.75,3,1,0,48,2,0
6,15068.64,3,1,0,58,4,0
6,258.18,1,0,1,21,2,0
23,8043.5,1,1,1,50,2,0
17,6382.79,1,1,1,52,1,0
14,4531.09,2,0,1,40,5,0
5,324.92,3,1,1,47,1,0
18,1031.12,0,1,0,38,5,0
7,948.72,2,1,1,68,5,0
19,2292.39,1,0,0,42,5,0
14,383.38,2,0,1,23,4,0
3,5082.76,3,1,0,48,3,1
17,3438.75,1,0,1,55,2,0
12,5921.24,2,1,0,37,2,0
21,755.5,2,1,0,25,2,0
21,2906.49,3,1,0,34,0,0
0,5710.54,3,0,0,59,3,0
7,155.3,0,1,0,47,0,0
18,2399.47,3,0,1,45,4,0
16,3897.3,0,0,0,67,5,0
9,1393.61,1,1,0,62,5,0
0,1308.73,0,1,0,48,4,0
0,98.49,2,1,1,40,5,0
20,2018.31,1,1,0,50,3,0
4,2721.31,1,1,0,46,4,0
0,4045.78,0,1,1,52,4,0
20,270.87,1,1,1,22,5,0
22,1616.97,2,0,1,49,4,0
20,893.36,1,0,1,59,5,0
19,695.34,2,0,0,30,5,0
12,845.72,3,1,0,33,1,0
8,1341.53,1,0,0,59,0,0
15,3959.1,3,1,1,37,1,0
7,1716.46,3,1,1,38,3,0
13,195.77,0,1,1,63,4,0
16,1280.33,3,0,1,58,1,0
3,348.58,3,1,1,25,5,0
6,714.34,0,1,1,43,5,0
16,415.43,2,0,1,66,5,0
23,10726.33,1,0,1,44,3,0
15,6362.97,3,1,1,46,2,0
13,2942.07,3,1,1,62,5,0
15,865.28,3,1,1,41,0,0
1,574.52,3,0,0,36,5,0
23,5534.67,1,0,1,30,1,0
14,226.48,3,1,1,58,2,0
10,3544.87,1,0,1,26,5,0
12,1048.04,2,0,0,55,2,0
3,2017.76,0,1,0,28,5,0
23,3913.69,0,0,0,39,5,0
0,111.05,3,1,0,54,0,0
14,579.13,0,0,1,28,0,0
11,3125.13,0,1,1,34,0,0
20,7567.21,2,1,0,33,3,0
8,895.64,3,0,1,40,0,0
6,486.42,0,1,0,51,0,0
2,7763.76,1,0,1,22,1,0
15,6014.82,1,1,0,52,0,0
3,7216.83,1,1,1,69,2,0
22,399.63,0,1,1,45,3,0
13,7713.41,1,0,1,45,5,0
21,2611.87,1,0,0,57,1,1
12,3298.36,2,0,0,33,3,0
19,1816.06,3,1,1,38,0,0
18,1317.37,1,1,1,58,0,0
1,359.24,3,1,1,28,2,0
9,759.32,1,0,1,29,0,0
18,2657.52,2,1,1,33,0,0
14,1143.18,2,1,0,67,1,0
6,382.47,3,1,0,50,5,0
14,3709.86,2,1,0,60,0,0
16,2255.73,3,1,0,19,3,0
23,125.86,1,1,0,38,5,0
15,3349.05,0,1,0,32,3,0
16,5930.7,3,1,0,34,1,0
15,4484.61,0,0,0,54,2,0
17,7758.16,1,0,1,19,5,0
16,1236.99,3,1,0,20,0,0
3,276.61,2,1,1,35,4,0
1,3756.62,1,1,0,47,5,0
16,6967.36,2,0,1,57,1,0
16,1152.57,0,0,0,53,0,0
1,925.12,1,0,0,30,0,0
21,3764.32,1,0,0,32,2,0
1,3908.11,2,0,0,55,1,1
14,5307.96,2,1,0,40,0,0
15,4109.78,3,0,1,46,5,0
10,1534.65,0,0,0,53,1,0
1,1649.77,1,0,0,51,3,0
7,4898.66,3,0,1,56,5,0
20,932.45,3,0,0,53,1,0
23,345.43,0,1,0,61,2,0
11,737.5,0,1,1,52,4,0
13,2111.65,2,1,0,64,0,0
13,2535.28,2,1,1,64,1,0
23,219.66,0,1,1,62,1,0
11,1084.47,0,0,0,19,5,0
1,4150.4,1,0,0,56,4,0
13,5951.79,1,0,1,38,3,0
22,417.55,3,1,1,19,4,0
11,2193.9,2,0,0,38,4,0
23,486.64,2,0,0,52,3,0
8,3840.97,0,0,1,32,2,0
7,512.35,1,0,0,62,2,1
19,305.0,0,1,0,27,3,0
15,1743.33,1,0,0,36,5,0
9,298.55,3,1,1,47,4,0
6,5079.73,2,1,0,34,3,0
14,5260.66,0,0,0,47,3,0
8,2150.64,1,1,1,38,1,1
3,2549.15,2,0,1,18,2,0
22,426.75,2,0,0,32,4,0
5,971.56,0,1,0,22,0,0
11,386.92,2,1,1,42,0,0
14,723.82,2,1,0,43,0,0
18,1505.24,0,1,1,62,5,0
21,3435.65,1,1,1,32,3,0
23,3905.45,2,1,0,51,1,0
1,1763.51,1,0,0,67,5,0
18,1040.35,0,1,0,69,3,1
23,4976.56,0,0,0,23,1,0
19,1726.45,0,0,1,55,2,0
19,2466.48,2,1,0,32,0,0
1,930.78,0,1,1,48,5,0
14,206.49,2,0,1,37,1,0
11,539.23,3,1,0,29,4,0
0,3746.04,2,1,0,40,0,0
22,971.21,3,1,1,52,1,0
13,405.35,0,0,0,47,1,0
3,3081.9,0,0,1,61,1,0
21,1950.27,3,0,0,54,0,0
23,70.51,1,1,1,51,0,0
10,14075.51,0,0,0,44,3,0
6,1444.91,2,0,1,18,0,0
12,3194.39,2,1,0,32,0,0
13,12327.96,0,1,0,68,2,0
6,3020.17,3,1,0,31,0,0
21,1120.38,3,0,1,53,0,0
10,2010.2,3,1,0,64,5,0
19,325.41,1,0,0,64,1,0
19,556.24,1,0,1,23,0,0
10,1120.36,1,1,1,43,0,0
20,265.68,2,0,1,54,1,0
8,361.44,0,1,0,62,4,0
3,5489.04,3,1,1,30,1,0
1,861.44,3,1,0,46,4,0
1,1168.28,1,0,1,53,5,0
8,571.97,2,1,1,66,0,0
